Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
none	0		2022-03-19	A7	5144	0	FALSE	1	3600	0.113	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	3600	0.123	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	3600	0.125	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	3600	0.087	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	3600	0.087	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	3600	0.087	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	3600	0.081	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	3600	0.083	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	3600	0.083	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	3600	0.124	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	3600	0.129	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	3600	0.107	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	3600	0.116	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	3600	0.127	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	3600	0.125	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	3600	0.09	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	3600	0.087	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	3600	0.087	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	3600	0.083	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	3600	0.083	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	3600	0.083	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	3600	0.122	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	3600	0.128	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	3600	0.105	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	3600	0.114	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	3600	0.121	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	3600	0.123	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	3600	0.085	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	3600	0.086	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	3600	0.085	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	3600	0.086	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	3600	0.086	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	3600	0.085	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	3600	0.125	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	3600	0.126	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	3600	0.106	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	3600	0.114	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	3600	0.122	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	3600	0.123	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	3600	0.088	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	3600	0.09	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	3600	0.086	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	3600	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	3600	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E3	0	4	TRUE	1	3600	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E4	5147	4	TRUE	1	3600	0.1	sunrise
ampicillin	6	ug/mL	2022-03-19	E5	5142	4	TRUE	1	3600	0.106	sunrise
ampicillin	6	ug/mL	2022-03-19	E6	5123	4	TRUE	1	3600	0.109	sunrise
ampicillin	6	ug/mL	2022-03-19	E7	5144	4	TRUE	1	3600	0.112	sunrise
ampicillin	6	ug/mL	2022-03-19	E8	5133	4	TRUE	1	3600	0.123	sunrise
ampicillin	6	ug/mL	2022-03-19	E9	5146	4	TRUE	1	3600	0.128	sunrise
ampicillin	6	ug/mL	2022-03-19	E10	0	4	TRUE	1	3600	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E11	0	4	TRUE	1	3600	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	3600	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	3600	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	3600	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	3600	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	3600	0.1	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	3600	0.105	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	3600	0.107	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	3600	0.111	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	3600	0.123	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	3600	0.124	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	3600	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	3600	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	3600	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	3600	0.104	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	3600	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	3600	0.092	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	3600	0.104	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	3600	0.109	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	3600	0.111	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	3600	0.115	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	3600	0.123	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	3600	0.124	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	3600	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	3600	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	3600	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	3600	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	3600	0.095	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	3600	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	3600	0.102	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	3600	0.114	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	3600	0.104	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	3600	0.111	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	3600	0.121	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	3600	0.123	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	3600	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	3600	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	3600	0.091	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	4500	0.083	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	4500	0.085	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	4500	0.084	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	4500	0.144	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	4500	0.143	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	4500	0.111	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	4500	0.129	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	4500	0.138	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	4500	0.14	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	4500	0.087	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	4500	0.088	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	4500	0.088	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	4500	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	4500	0.084	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	4500	0.084	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	4500	0.139	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	4500	0.143	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	4500	0.111	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	4500	0.123	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	4500	0.141	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	4500	0.138	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	4500	0.09	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	4500	0.088	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	4500	0.087	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	4500	0.083	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	4500	0.084	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	4500	0.084	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	4500	0.138	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	4500	0.142	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	4500	0.109	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	4500	0.122	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	4500	0.135	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	4500	0.137	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	4500	0.085	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	4500	0.086	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	4500	0.085	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	4500	0.088	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	4500	0.088	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	4500	0.086	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	4500	0.144	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	4500	0.144	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	4500	0.112	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	4500	0.123	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	4500	0.139	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	4500	0.138	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	4500	0.089	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	4500	0.091	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	4500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	4500	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	4500	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E3	0	4	TRUE	1	4500	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	E4	5147	4	TRUE	1	4500	0.098	sunrise
ampicillin	6	ug/mL	2022-03-19	E5	5142	4	TRUE	1	4500	0.104	sunrise
ampicillin	6	ug/mL	2022-03-19	E6	5123	4	TRUE	1	4500	0.114	sunrise
ampicillin	6	ug/mL	2022-03-19	E7	5144	4	TRUE	1	4500	0.12	sunrise
ampicillin	6	ug/mL	2022-03-19	E8	5133	4	TRUE	1	4500	0.138	sunrise
ampicillin	6	ug/mL	2022-03-19	E9	5146	4	TRUE	1	4500	0.141	sunrise
ampicillin	6	ug/mL	2022-03-19	E10	0	4	TRUE	1	4500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E11	0	4	TRUE	1	4500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	4500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	4500	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	4500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	4500	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	4500	0.098	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	4500	0.102	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	4500	0.11	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	4500	0.118	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	4500	0.143	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	4500	0.138	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	4500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	4500	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	4500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	4500	0.099	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	4500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	4500	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	4500	0.101	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	4500	0.106	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	4500	0.115	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	4500	0.125	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	4500	0.139	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	4500	0.137	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	4500	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	4500	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	4500	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	4500	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	4500	0.094	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	4500	0.092	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	4500	0.098	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	4500	0.106	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	4500	0.106	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	4500	0.116	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	4500	0.137	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	4500	0.137	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	4500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	4500	0.09	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	4500	0.09	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	5400	0.082	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	5400	0.083	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	5400	0.082	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	5400	0.16	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	5400	0.158	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	5400	0.115	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	5400	0.131	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	5400	0.155	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	5400	0.158	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	5400	0.086	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	5400	0.087	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	5400	0.087	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	5400	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	5400	0.083	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	5400	0.083	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	5400	0.156	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	5400	0.159	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	5400	0.117	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	5400	0.134	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	5400	0.158	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	5400	0.156	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	5400	0.09	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	5400	0.087	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	5400	0.087	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	5400	0.084	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	5400	0.084	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	5400	0.084	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	5400	0.158	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	5400	0.16	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	5400	0.115	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	5400	0.131	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	5400	0.151	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	5400	0.155	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	5400	0.085	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	5400	0.087	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	5400	0.086	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	5400	0.087	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	5400	0.087	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	5400	0.085	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	5400	0.157	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	5400	0.158	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	5400	0.123	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	5400	0.134	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	5400	0.157	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	5400	0.155	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	5400	0.088	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	5400	0.09	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	5400	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	5400	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	5400	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E3	0	4	TRUE	1	5400	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	E4	5147	4	TRUE	1	5400	0.096	sunrise
ampicillin	6	ug/mL	2022-03-19	E5	5142	4	TRUE	1	5400	0.101	sunrise
ampicillin	6	ug/mL	2022-03-19	E6	5123	4	TRUE	1	5400	0.121	sunrise
ampicillin	6	ug/mL	2022-03-19	E7	5144	4	TRUE	1	5400	0.131	sunrise
ampicillin	6	ug/mL	2022-03-19	E8	5133	4	TRUE	1	5400	0.157	sunrise
ampicillin	6	ug/mL	2022-03-19	E9	5146	4	TRUE	1	5400	0.157	sunrise
ampicillin	6	ug/mL	2022-03-19	E10	0	4	TRUE	1	5400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E11	0	4	TRUE	1	5400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	E12	0	4	TRUE	1	5400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F1	0	4	TRUE	2	5400	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	F2	0	4	TRUE	2	5400	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	F3	0	4	TRUE	2	5400	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F4	5147	4	TRUE	2	5400	0.097	sunrise
ampicillin	6	ug/mL	2022-03-19	F5	5142	4	TRUE	2	5400	0.099	sunrise
ampicillin	6	ug/mL	2022-03-19	F6	5123	4	TRUE	2	5400	0.115	sunrise
ampicillin	6	ug/mL	2022-03-19	F7	5144	4	TRUE	2	5400	0.127	sunrise
ampicillin	6	ug/mL	2022-03-19	F8	5133	4	TRUE	2	5400	0.162	sunrise
ampicillin	6	ug/mL	2022-03-19	F9	5146	4	TRUE	2	5400	0.159	sunrise
ampicillin	6	ug/mL	2022-03-19	F10	0	4	TRUE	2	5400	0.088	sunrise
ampicillin	6	ug/mL	2022-03-19	F11	0	4	TRUE	2	5400	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	F12	0	4	TRUE	2	5400	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	G1	0	4	TRUE	3	5400	0.106	sunrise
ampicillin	6	ug/mL	2022-03-19	G2	0	4	TRUE	3	5400	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G3	0	4	TRUE	3	5400	0.093	sunrise
ampicillin	6	ug/mL	2022-03-19	G4	5147	4	TRUE	3	5400	0.101	sunrise
ampicillin	6	ug/mL	2022-03-19	G5	5142	4	TRUE	3	5400	0.107	sunrise
ampicillin	6	ug/mL	2022-03-19	G6	5123	4	TRUE	3	5400	0.122	sunrise
ampicillin	6	ug/mL	2022-03-19	G7	5144	4	TRUE	3	5400	0.134	sunrise
ampicillin	6	ug/mL	2022-03-19	G8	5133	4	TRUE	3	5400	0.158	sunrise
ampicillin	6	ug/mL	2022-03-19	G9	5146	4	TRUE	3	5400	0.155	sunrise
ampicillin	6	ug/mL	2022-03-19	G10	0	4	TRUE	3	5400	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	G11	0	4	TRUE	3	5400	0.089	sunrise
ampicillin	6	ug/mL	2022-03-19	G12	0	4	TRUE	3	5400	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	H1	0	4	TRUE	4	5400	0.094	sunrise
ampicillin	6	ug/mL	2022-03-19	H2	0	4	TRUE	4	5400	0.098	sunrise
ampicillin	6	ug/mL	2022-03-19	H3	0	4	TRUE	4	5400	0.094	sunrise
ampicillin	6	ug/mL	2022-03-19	H4	5147	4	TRUE	4	5400	0.097	sunrise
ampicillin	6	ug/mL	2022-03-19	H5	5142	4	TRUE	4	5400	0.108	sunrise
ampicillin	6	ug/mL	2022-03-19	H6	5123	4	TRUE	4	5400	0.109	sunrise
ampicillin	6	ug/mL	2022-03-19	H7	5144	4	TRUE	4	5400	0.125	sunrise
ampicillin	6	ug/mL	2022-03-19	H8	5133	4	TRUE	4	5400	0.157	sunrise
ampicillin	6	ug/mL	2022-03-19	H9	5146	4	TRUE	4	5400	0.161	sunrise
ampicillin	6	ug/mL	2022-03-19	H10	0	4	TRUE	4	5400	0.091	sunrise
ampicillin	6	ug/mL	2022-03-19	H11	0	4	TRUE	4	5400	0.095	sunrise
ampicillin	6	ug/mL	2022-03-19	H12	0	4	TRUE	4	5400	0.093	sunrise
none	0		2022-03-19	A1	0	0	FALSE	1	6300	0.083	sunrise
none	0		2022-03-19	A2	0	0	FALSE	1	6300	0.084	sunrise
none	0		2022-03-19	A3	0	0	FALSE	1	6300	0.082	sunrise
none	0		2022-03-19	A4	5147	0	FALSE	1	6300	0.188	sunrise
none	0		2022-03-19	A5	5142	0	FALSE	1	6300	0.188	sunrise
none	0		2022-03-19	A6	5123	0	FALSE	1	6300	0.127	sunrise
none	0		2022-03-19	A7	5144	0	FALSE	1	6300	0.147	sunrise
none	0		2022-03-19	A8	5133	0	FALSE	1	6300	0.19	sunrise
none	0		2022-03-19	A9	5146	0	FALSE	1	6300	0.19	sunrise
none	0		2022-03-19	A10	0	0	FALSE	1	6300	0.087	sunrise
none	0		2022-03-19	A11	0	0	FALSE	1	6300	0.087	sunrise
none	0		2022-03-19	A12	0	0	FALSE	1	6300	0.088	sunrise
none	0		2022-03-19	B1	0	0	FALSE	2	6300	0.082	sunrise
none	0		2022-03-19	B2	0	0	FALSE	2	6300	0.083	sunrise
none	0		2022-03-19	B3	0	0	FALSE	2	6300	0.083	sunrise
none	0		2022-03-19	B4	5147	0	FALSE	2	6300	0.177	sunrise
none	0		2022-03-19	B5	5142	0	FALSE	2	6300	0.182	sunrise
none	0		2022-03-19	B6	5123	0	FALSE	2	6300	0.128	sunrise
none	0		2022-03-19	B7	5144	0	FALSE	2	6300	0.155	sunrise
none	0		2022-03-19	B8	5133	0	FALSE	2	6300	0.184	sunrise
none	0		2022-03-19	B9	5146	0	FALSE	2	6300	0.181	sunrise
none	0		2022-03-19	B10	0	0	FALSE	2	6300	0.09	sunrise
none	0		2022-03-19	B11	0	0	FALSE	2	6300	0.087	sunrise
none	0		2022-03-19	B12	0	0	FALSE	2	6300	0.087	sunrise
none	0		2022-03-19	C1	0	0	FALSE	3	6300	0.083	sunrise
none	0		2022-03-19	C2	0	0	FALSE	3	6300	0.084	sunrise
none	0		2022-03-19	C3	0	0	FALSE	3	6300	0.083	sunrise
none	0		2022-03-19	C4	5147	0	FALSE	3	6300	0.179	sunrise
none	0		2022-03-19	C5	5142	0	FALSE	3	6300	0.184	sunrise
none	0		2022-03-19	C6	5123	0	FALSE	3	6300	0.123	sunrise
none	0		2022-03-19	C7	5144	0	FALSE	3	6300	0.141	sunrise
none	0		2022-03-19	C8	5133	0	FALSE	3	6300	0.177	sunrise
none	0		2022-03-19	C9	5146	0	FALSE	3	6300	0.181	sunrise
none	0		2022-03-19	C10	0	0	FALSE	3	6300	0.085	sunrise
none	0		2022-03-19	C11	0	0	FALSE	3	6300	0.087	sunrise
none	0		2022-03-19	C12	0	0	FALSE	3	6300	0.086	sunrise
none	0		2022-03-19	D1	0	0	FALSE	4	6300	0.087	sunrise
none	0		2022-03-19	D2	0	0	FALSE	4	6300	0.087	sunrise
none	0		2022-03-19	D3	0	0	FALSE	4	6300	0.085	sunrise
none	0		2022-03-19	D4	5147	0	FALSE	4	6300	0.181	sunrise
none	0		2022-03-19	D5	5142	0	FALSE	4	6300	0.182	sunrise
none	0		2022-03-19	D6	5123	0	FALSE	4	6300	0.127	sunrise
none	0		2022-03-19	D7	5144	0	FALSE	4	6300	0.146	sunrise
none	0		2022-03-19	D8	5133	0	FALSE	4	6300	0.187	sunrise
none	0		2022-03-19	D9	5146	0	FALSE	4	6300	0.182	sunrise
none	0		2022-03-19	D10	0	0	FALSE	4	6300	0.088	sunrise
none	0		2022-03-19	D11	0	0	FALSE	4	6300	0.089	sunrise
none	0		2022-03-19	D12	0	0	FALSE	4	6300	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E1	0	4	TRUE	1	6300	0.087	sunrise
ampicillin	6	ug/mL	2022-03-19	E2	0	4	TRUE	1	6300	0.088	sunrise
